ID,Haiku
712,つくつくしほうけては日の影ぼふし
713,桶水に浮きて軽さよ土筆
714,まゝ事の飯もおさいも土筆かな
715,折もてる蕨しほれて暮遅し
716,鎌倉の見える山なり蕨とる
717,俎にながるゝ水や茹で蕨
718,ぜんまいののの字ばかりの寂光土
719,ぜんまいは仲よく拗ねて相反き
720,ぜんまいや松風ただに聴くばかり
721,我事と鯲のにげし根芹かな
722,芹摘むや濁の中の濃き濁
723,日に透かし見て櫛をさす芹田かな
724,裏畦にみつば萌ゆれば摘みにけり
725,つみし跡忍ぶやはたに三葉芹
726,根三つ葉の屑も香に立ち夕厨
727,防風ゆるく吹く青酢漸く垂レり
728,防風とる砂浄ければひざまづく
729,潮の香のをり／＼強し防風摘む
730,小葱摘む舟をあやつる細雨かな
731,山路来て何やらゆかしすみれ草
732,くれるまで我もすみれの上にゐて
733,菫咲く宇陀の古道いゆくなり
734,蒲公英の群り咲ける水辺かな
735,たんぽゝの大きな花や薄ぐもり
736,蒲公英や日はいつまでも大空に
737,子蛙の飛びては沈むげんげかな
738,風に揺るゝげんげの花の畦づたひ
739,野道ゆけばげんげんの束すててある
740,クローバの原ありきけり皆憩ふ
741,カナリヤの餌に束ねたるはこべかな
742,よく見れば薺花さく垣ねかな
743,すかんぽのひる学校にゆかぬ子は
744,虎杖の尖葉ほどけず太きかな
745,野茨にかゝれし疵や茅花咲く
746,春蘭のあはれ花なきいほりかな
747,黄水仙に尚霜除のありにけり
748,灘の波あつまる礁や磯びらき
749,其角忌や燕出そめし芝の浦
750,鶯の茶畑に鳴く四月かな
751,終日の雨めずらしき弥生かな
752,春の日や午時も門掃く人心
753,あふむけば口いつぱいにはる日かな
754,永き日や油しめ木のよわる音
755,骨壺をいだいて春の天が下
756,うらゝかや行く山径を疑はず
757,長閑さに無沙汰の神社回りけり
758,旅人の鼻まだ寒し初ざくら
759,大いなる国旗の下や入学児
760,出替や幼ごゝろに物あはれ
761,おもしろうわさびに咽ぶ泪かな
762,からし菜の花に春行なみだ哉
763,よし野出て又珍らしや三月菜
764,しな／＼として春大根買はれけり
765,草餅に烙印おすや松の茶屋
766,腹減るとにはあらねども蕨餅
767,温き包む鶯餅や京の雨
768,夜を凍てゝ薄色褪せず桜餅
769,島宿の榾も椿や椿餅
770,肩やさし東踊の業平は
771,かんばせに蘆辺踊のはねの雨
772,月影なりし都踊をかへる影
773,舞の手や浪花踊は前へ出る
774,誑よと罵らへしひとや義士祭
775,種痘よくついて紅暈鮮かに
776,いくらでも出てくる婆や湯治舟
777,菓子盆にけし人形や桃の花
778,梨の花月に書よむ女あり
779,山梨の中に杏の花ざかり
780,花杏受胎告知の翅音びび
781,虻も来ぬ藪や李の花の昼
782,面つゝむ津軽をとめや花林檎
783,曙や郁李の匂ふ家の前
784,万両にゆすらの花の白き散る
785,花過の沈丁に伸ぶ瑞芽かな
786,町中の辛夷の見ゆる二階かな
787,木蓮の落ちくだけあり寂光土
788,連翹に一閑張の机かな
789,真下は六浦の海や花しどみ
790,あちこちと子の行くまゝに木瓜の花
791,織姫もまたて花さくすほう哉
792,大虻に蹴られてちりぬ黄楊の花
793,からたちの花のほそみち金魚売
794,はじかみの花や下枝の摘みあらし
795,接骨木の花咲けり何かにまぎれんと
796,奉納のしやもじ新らし杉の花
797,春暁の木に倚りて弾く胡弓かな
798,春昼や主人音なく長厠
799,入あひのかねもきこえずはるのくれ
800,誰ためのひくき枕ぞはるのくれ
801,肘白き僧のかり寝や宵の春
802,春の夜はたれか初瀬の堂籠
803,春の灯に暗き影ある女かな
804,春月や印金堂の木の間より
805,猫逃て梅動けりおぼろ月
806,鉢たゝきこぬよとなれば朧なり
807,亀鳴くとたばかりならぬ月夜かな
808,風吹いてうちかたまりぬ蛙の子
809,傘に押分見たるやなぎかな
810,花の雲鐘は上野か浅草歟
811,さまざまの事おもひ出す桜かな
812,傀儡の鼓うつなる花見かな
813,花冷の闇にあらはれ篝守
814,花ぐもり田螺のあとや水の底
815,花ぐもり朧につゞくゆふべかな
816,咲満る花に淋しき曇り哉
817,塩じみてはなはだ赤し桜漬
818,うつるとも花見虱ぞよしの山
819,散りうかぶ桜うぐひの日和かな
820,腸を牡丹と申せさくら鯛
821,俎板に鱗ちりしくさくら鯛
822,花烏賊の腸ぬくためや女の手
823,蛍烏賊松風陸を離れざる
824,春の海終日のたりのたりかな
825,むらさきに夜は明かゝる春の海
826,春潮にひとでは指をひろげたる
827,岩二つ寄りつ離れつ春の潮
828,観潮や流るゝ水母岩ばしり
829,磯菜摘む行手いそがむいざ子ども
830,青柳の泥にしだるゝ潮干かな
831,汐干より今帰りたる隣かな
832,帯程に川も流れて汐干かな
833,海中に忘水ある潮干かな
834,掘りためし蛤砂に入るもあり
835,あさり貝むかしの剣うらさびぬ
836,遠浅や浪にしめさす蜊とり
837,蛤の上に一把や馬刀の貝
838,夕立の募る微光や桜貝
839,蜈のり栄螺の洞に潜てけり
840,壺焼の壺傾きて火の崩れ
841,灯台のまたゝき滋し壺焼屋
842,波の来てとこぶし採の面上ぐ
843,寄居虫の口惜しき足見せにけり
844,島がくりゆく船をしき汐まねき
845,岩の間のいそぎんちゃくの花二つ
846,雲丹動く磯巾着も動くかな
847,かぢめ舁く前にも波の立ちにけり
848,突出して見ゆ角又の岩踵
849,ひじき刈凪の挨拶かはしけり
850,塩梅は梅の曇りや海雲汁
851,負ひ帰る海髪の滴り濡れついで
852,見らるゝや松露かく子のぼんのくぼ
853,花穂ひとつ一人静の名に白し
854,揃ひなば発つとて煙草金鳳花
855,さらさらと水そゝぎけり桜草
856,編物に倦まず撓まずチューリップ
857,春雪の周囲は解けてヒヤシンス
858,シクラメンはシクラメンのみかなしけれ
859,スヰートピー蔓のばしたる置時計
860,サイネリア花たけなはに事務倦みぬ
861,アネモネはしほれ鞄は打重ね
862,フリージアの淡き香にある縫ひづかれ
863,灌仏の日に生れあふ鹿の子かな
864,灌仏や釈迦と提婆は従弟どし
865,花御堂八瀬のさと人並びけり
866,甘茶仏杓にぎはしくこけたまふ
867,行列をぬけ出る稚児や花祭
868,釈奠や誰が註古りし手沢本
869,やすらひの花よ踏れなあとなる子
870,尻餅もやすらひ花よ休らひよ
871,百千鳥鳥居立たせる山路かな
872,囀に独起出るや泊客
873,囀りや明しらむ方の雨の中
874,村深し燕つるむ門むしろ
875,鳥交み人の睡りのうつくしき
876,闇の夜や巣をまどはしてなく鵆
877,鳥の巣やまだ一寸の草隠れ
878,古巣ただあはれなるべき隣かな
879,鷲の巣の樟の枯枝に日は入ぬ
880,はし鷹の巣山や雲井庭の松
881,丹頂もさだかに鶴の巣籠れる
882,五位の子の巣に居て人に動かざる
883,草山を雉子はなれざる抱卵期
884,巣に下りし烏にゆるゝ梢かな
885,野烏の巣にくはへ行木芽哉
886,鵲の巣や家はありあふものを葺く
887,巣乙鳥の下に火をたく雨夜かな
888,雲雀の巣はるかに急ぐ人のあり
889,雀の巣浮間の橋の橋桁に
890,古庭をあるいて孕雀かな
891,松風に耳欹つる春の鹿
892,信濃路の駒は春もはや木曽踊
893,草すでに八百屋の軒に芳し
894,若草や栞にむすぶ古すゝき
895,古草やはるをりをりは雪の露
896,降つて跡火のしかけたり春の芝
897,蘖えし中の伐口真平
898,いざ竹の秋風聞かむ相国寺
899,松の間の大念仏や暮遅き
900,はじめての嵯峨に十三参りかな
901,山王祭湖焦がす灯のかぎりなし
902,梅若忌足袋に目落し話しゆく
903,もどかしう着く犬待つや猟名残
904,毛剪りたる羊放たれおろ／＼と
905,春光の谷に沈みてくぬぎ原
906,日の春のちまたは風の光り哉
907,火の国も海の前後や風光る
908,青麦の波また浅し桃の花
909,麦鶉畦をよぎりぬ庵の前
910,なの花や一本咲きし松のもと
911,なの花の中に城あり郡山
912,菜の花や月は東に日は西に
913,なの花や笋見ゆる小風呂敷
914,菜の花や鯨もよらず海暮ぬ
915,菜の花や皆出払ひし矢走船
916,なの花やよしの下り来るむかふ山
917,菜の花にのどけき大和河内かな
918,上ミ京の花菜漬屋に嫁入し
919,捨てられもせずに生簀の菜種河豚
920,長雨や紫さめし花大根
921,涙ためて背戸に立つ児や豆の花
922,蝶の舞おつる椿にうたるゝな
923,てふ／＼の相逢ひにけりよそよそし
924,春風や堤長うして家遠し
925,春風のつまかへしたり春曙抄
926,春風のさす手ひく手や浮人形
927,矢橋乗る娵よむすめよ春の風
928,絵草帋に鎮おく店や春の風
929,撫あげる昼寝の顔や春の風
930,凧ひかへて渡る小川かな
931,凧きのふの空のありどころ
932,山路きてむかふ城下や凧の数
933,朝東風に凧売り店を開きけり
934,海士の子や舟の中より紙鳶
935,御所へ落てしかられにけり凧
936,風車まはり消えたる五色かな
937,風船のはやりかしげて逃げて行く
938,石鹸玉つゝじにふれず流れ消ゆ
939,ふらこゝの会釈こぼるゝや高みより
940,ふらんどにすり違ひけりむら乙鳥
941,夕日影競漕赤の勝ちとかや
942,遠足の子のちらばりし三笠山
943,道のべに阿波の遍路の墓あはれ
944,屋島寺や今日の遍路に風強し
945,牧の牛に傾け行くや春日傘
946,花を踏し草履も見えて朝寝哉
947,朝寝髪撫でもつけずに茶摘笠
948,鬢掻くや春眠さめし眉重く
949,春愁や草を歩けば草青く
950,一つ扨生まれてさみし蘭の蠅
951,冴返り又居ずなりぬ春の蠅
952,三月に蚊の声まじる閏かな
953,明けはなす障子に虻の流れ入る
954,蜜蜂の分封ちかきゆきゝかな
955,おとがいに蜂の巣かゝる矢大臣
956,巣をたちて鳥の心はあともなし
957,塊も心おくかよ巣立鳥
958,わりなしや痩て餌運ぶ親雀
959,我と来てあそべや親のない雀
960,雀の子そこのけそこのけ御馬が通る
961,猫の子のくんづほぐれつ胡蝶かな
962,泣き虫の子猫を親にもどしけり
963,角落とす鹿の狂ひや恋のごとし
964,さをしかに手拭かさん角の迹
965,土佐が画の人丸兀げし忌日かな
966,花供養雨やどりして待ちにけり
967,垂れたまふみ手にかくれて御身拭
968,難波女や京を寒がる御忌詣
969,蜃気楼見むとや手長人こぞる
970,御影講や顱の青き新比丘尼
971,墨染のうしろすがたや壬生念仏
972,傘止の太夫の噂一しきり
973,波うれふ藻屑いろ屑先帝祭
974,舟中に冷たき酒や鮒膾
975,ほろ／＼と山吹散るか滝の音
976,山吹や宇治の焙炉の匂ふ時
977,山ぶきのあぶなき岨のくづれかな
978,山吹や垣に干たる蓑ひとへ
979,山吹やさしぬき濡るゝ歩わたり
980,山ぶきや花ふくみ行魚もあり
981,海棠や白粉に紅あやまてる
982,海棠や戸ざせし儘の玉簾
983,海棠の静かにちるや石畳
984,海棠の露をふるふや物狂
985,奈良に来て天長節や花馬酔木
986,舞姫はリラの花よりも濃くにほふ
987,たえず風やり過ごしをり雪柳
988,活くるひま無き小繡毬や水瓶に
989,楓咲きまだこぼれねば石すがし
990,風呂沸くやしんと日あたる松の花
991,あしらひて柃の花や適ふべき
992,ゆかしさよ樒花さく雨の中
993,花咲いて木苺の木に違ひなし
994,夕風にしきわらみだれ花いちご
995,雲深し通草の花の雨ためて
996,女の瞳ひらきみつむる郁子の花
997,宗因忌浪速の梅のなつかしき
998,菊佳節めでたき事を言ひ合へる
999,事古りし招魂祭の曲馬団
1000,どんたくの杓子叩も聞飽きし
1001,蜑が戸や浪もひゞかず葱の花
1002,花烏賊を買ふたびかきて萵苣の丈
1003,摘みそへよ膳のむかひの鶯菜
1004,すさまじや庫裡のうしろの茗荷竹
1005,山里の春は淋しき茗荷かな
1006,杉苗に杉菜生そふあら野かな
1007,古池へ下りる道なき杉菜かな
1008,湯がへりを東菊買うて行く妓かな
1009,苗床をとりまく色の金盞花
1010,細々と忘れな草に雨ふりぬ
1011,よもすがら音なき雨や種俵
1012,種かしや大神宮へ一つかみ
1013,おがたまの木に縄さげし種井かな
1014,種選るや妻聞き出せる雨の音
1015,種蒔や萬古ゆるがず榛名山
1016,舞鶴や天気定めて種下し
1017,指先を流るゝ如し種を蒔く
1018,泥亀や苗代水の畦づたひ
1019,水澄で籾の芽青し苗代田
1020,苗しろを見て居る森の烏かな
1021,苗代や蔵馬の桜散りにけり
1022,水口を祭る種々蓑のうち
1023,種案山子赤き帽子を戴かせ
1024,一本の苗代茱萸や小鳥啼ク
1025,生えずともよき朝顔を蒔きにけり
1026,藍植うや孀ながらも一長者
1027,軽子負ひ蒟蒻植ゑに祖谷乙女
